City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Gurugram,2016-05-16,91.92,75.28,4.06,9.54,9.47,6.73,1.55,9.26,29.92,0.00,0.00,0.00,158.95,Moderate
Gurugram,2016-05-17,67.44,61.71,0.92,6.60,8.94,14.16,1.23,9.65,38.39,0.00,0.00,0.00,127.25,Moderate
Gurugram,2016-05-18,99.74,111.93,0.94,5.86,8.94,6.72,2.17,24.40,40.39,0.00,0.00,0.00,191.38,Moderate
Gurugram,2016-05-19,83.20,67.64,0.95,5.87,8.94,5.74,1.59,11.12,46.26,0.00,0.00,0.00,146.25,Moderate
Gurugram,2016-05-20,75.28,168.91,0.97,5.90,8.96,5.95,1.31,2.37,35.49,0.07,0.32,0.14,153.04,Moderate
Gurugram,2016-05-21,66.97,102.22,0.97,5.84,8.95,7.32,1.11,1.90,39.50,0.00,0.00,0.00,126.83,Moderate
Gurugram,2016-05-22,78.33,31.04,1.09,6.50,9.10,10.62,0.94,1.96,39.93,0.00,0.00,0.00,120.35,Moderate
Gurugram,2016-05-23,100.13,250.33,0.98,5.97,8.98,90.32,0.91,2.53,23.85,0.00,0.00,0.00,186.04,Moderate
Gurugram,2016-05-24,40.55,56.79,0.93,5.97,8.95,3.44,1.13,2.19,22.98,0.00,0.00,0.00,94.27,Satisfactory
Gurugram,2016-05-25,82.76,29.71,1.37,5.89,7.56,12.38,0.74,2.75,19.06,0.00,0.00,0.00,126.79,Moderate
Gurugram,2016-05-26,113.01,27.74,1.93,5.86,4.93,12.38,0.33,3.05,18.11,0.00,0.00,0.00,153.97,Moderate
Gurugram,2016-05-27,231.94,27.74,1.94,5.92,4.95,12.38,0.36,3.39,28.48,0.00,0.00,0.00,267.39,Poor
Gurugram,2016-05-28,111.43,38.07,1.94,5.81,4.93,14.15,0.35,4.47,17.47,0.00,0.00,0.00,156.46,Moderate
Gurugram,2016-05-29,3.46,32.96,1.96,5.87,4.95,12.38,0.54,2.82,44.76,0.00,0.00,0.00,46.23,Good
Gurugram,2016-05-30,3.70,29.71,1.91,5.93,4.94,12.38,0.39,2.07,16.88,0.00,0.00,0.00,48.60,Good
Gurugram,2016-05-31,27.61,29.71,1.93,5.85,4.93,12.38,0.44,2.10,18.53,0.00,0.00,0.00,71.53,Satisfactory
Gurugram,2016-06-01,58.12,27.74,1.93,5.89,4.95,12.38,0.41,2.66,21.18,0.00,0.00,0.00,100.57,Hazardous
Gurugram,2016-06-02,81.56,34.36,2.25,8.16,5.24,14.07,0.49,4.69,26.12,0.00,0.58,0.00,128.76,Moderate
Gurugram,2016-06-03,109.37,33.65,3.14,8.40,5.50,14.16,0.34,7.58,29.35,0.00,0.00,0.00,157.09,Moderate
Gurugram,2016-06-04,118.21,37.36,2.99,6.60,4.97,14.15,0.32,7.01,37.22,0.00,0.00,0.00,162.98,Moderate
Gurugram,2016-06-05,73.68,29.71,3.56,6.82,4.98,10.62,0.32,1.77,25.50,0.00,0.00,0.00,114.53,Moderate
Gurugram,2016-06-06,102.80,29.71,3.95,6.98,4.94,10.62,0.41,3.10,55.49,0.00,0.00,0.00,139.85,Moderate
Gurugram,2016-06-07,101.21,29.71,3.43,6.56,4.93,10.62,0.30,2.18,47.53,0.00,0.00,0.00,137.78,Moderate
Gurugram,2016-06-08,69.08,38.24,3.33,7.41,4.92,14.07,0.51,3.46,47.61,0.00,0.00,0.00,111.59,Moderate
Gurugram,2016-06-09,139.85,27.74,2.19,7.07,4.95,12.38,0.33,3.44,28.95,0.00,0.00,0.00,179.54,Moderate
Gurugram,2016-06-10,120.93,37.36,2.34,6.66,4.95,14.15,0.35,6.71,18.14,0.00,0.00,0.00,168.57,Moderate
Gurugram,2016-06-11,65.59,104.17,2.33,6.79,4.98,12.38,0.33,2.85,35.97,0.00,0.00,0.00,124.07,Moderate
Gurugram,2016-06-12,70.45,27.74,2.17,6.92,4.93,12.38,0.39,3.50,34.68,0.00,0.00,0.00,112.05,Moderate
Gurugram,2016-06-13,146.17,29.71,2.45,6.72,4.97,12.38,0.44,2.80,18.83,0.00,0.00,0.00,187.04,Moderate
Gurugram,2016-06-14,32.15,33.03,2.42,5.32,4.97,14.54,0.39,2.00,14.80,0.00,0.00,0.00,76.10,Satisfactory
Gurugram,2016-06-15,147.88,191.30,5.13,7.96,5.00,10.62,0.36,1.76,21.03,0.00,0.00,0.00,225.61,Poor
Gurugram,2016-06-16,67.25,29.71,2.14,5.69,4.97,12.38,0.32,1.98,22.56,0.00,0.00,0.00,108.21,Moderate
Gurugram,2016-06-17,57.76,20.54,1.94,7.52,4.96,12.38,0.34,2.37,26.81,0.00,0.60,0.00,98.88,Satisfactory
Gurugram,2016-06-18,63.23,29.71,2.31,6.75,4.96,12.38,0.32,1.73,25.97,0.00,0.00,0.00,104.39,Moderate
Gurugram,2016-06-19,74.37,29.71,2.38,6.78,4.96,12.38,0.35,1.81,26.37,0.00,0.00,0.00,115.28,Moderate
Gurugram,2016-06-20,103.27,29.71,2.17,6.38,4.95,12.38,0.43,1.79,15.41,0.00,0.00,0.00,144.84,Moderate
Gurugram,2016-06-21,93.59,29.71,2.35,6.76,4.93,12.38,0.41,1.79,16.91,0.00,0.00,0.00,135.48,Moderate
Gurugram,2016-06-22,85.91,25.70,2.34,6.59,4.94,12.38,0.33,1.92,19.76,0.00,0.00,0.00,126.35,Moderate
Gurugram,2016-06-23,85.91,20.54,2.01,7.10,4.96,12.38,0.32,2.03,17.86,0.00,0.00,0.00,126.03,Moderate
Gurugram,2016-06-24,85.91,25.70,2.09,5.66,4.94,12.38,0.28,2.18,21.01,0.00,0.00,0.00,125.50,Moderate
Gurugram,2016-06-25,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-06-26,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-06-27,67.26,41.14,2.01,5.78,4.95,12.38,0.41,2.20,27.77,0.00,0.00,0.00,110.85,Moderate
Gurugram,2016-06-28,85.91,31.43,2.23,6.79,4.92,12.38,0.32,1.99,40.71,0.00,0.00,0.00,124.67,Moderate
Gurugram,2016-06-29,93.21,92.54,2.41,6.64,4.93,12.38,0.35,1.70,43.56,0.00,0.00,0.00,145.32,Moderate
Gurugram,2016-06-30,85.91,47.49,2.30,6.69,4.92,12.38,0.36,1.94,47.41,0.00,0.00,0.00,127.43,Moderate
Gurugram,2016-07-01,93.21,92.54,2.45,6.37,4.96,12.38,0.39,1.70,43.37,0.00,0.00,0.00,145.28,Moderate
Gurugram,2016-07-02,93.21,92.54,2.55,6.53,4.98,12.38,0.34,1.85,43.84,0.00,0.00,0.00,145.28,Moderate
Gurugram,2016-07-03,29.95,103.04,3.99,6.98,4.95,10.62,0.31,2.07,44.36,0.00,0.00,0.00,87.16,Satisfactory
Gurugram,2016-07-04,85.91,30.18,3.98,7.80,4.96,10.62,0.40,1.94,41.45,0.00,0.00,0.00,125.20,Moderate
Gurugram,2016-07-05,86.47,63.72,3.99,7.00,4.95,27.47,0.38,1.73,50.66,0.05,0.00,0.00,129.12,Moderate
Gurugram,2016-07-06,86.47,30.18,3.99,7.03,4.96,10.62,0.33,1.89,53.31,0.00,0.00,0.00,122.86,Moderate
Gurugram,2016-07-07,86.47,103.04,3.99,7.00,4.95,10.62,0.37,1.88,43.75,0.00,0.00,0.00,141.71,Moderate
Gurugram,2016-07-08,91.22,103.04,3.99,6.82,4.95,10.62,0.33,1.88,43.29,0.00,0.00,0.00,146.03,Moderate
Gurugram,2016-07-09,86.47,30.18,3.99,7.12,4.98,10.62,0.33,1.85,58.05,0.00,0.00,0.00,122.15,Moderate
Gurugram,2016-07-10,91.22,30.18,3.99,6.99,4.95,10.62,0.36,1.90,58.77,0.00,0.00,0.00,126.69,Moderate
Gurugram,2016-07-11,29.95,30.18,3.99,6.97,4.95,10.62,0.33,2.02,60.48,0.00,0.00,0.00,67.44,Satisfactory
Gurugram,2016-07-12,24.63,30.18,3.99,7.05,4.97,10.62,0.44,2.27,47.14,0.00,0.00,0.00,65.24,Satisfactory
Gurugram,2016-07-13,37.77,29.71,3.59,7.16,4.92,10.62,0.35,2.50,40.13,0.00,0.00,0.00,78.95,Satisfactory
Gurugram,2016-07-14,44.43,43.46,2.80,7.05,4.97,10.62,0.43,1.88,45.28,0.00,0.00,0.00,87.52,Satisfactory
Gurugram,2016-07-15,32.05,29.71,2.46,7.08,4.97,12.38,0.34,1.69,48.35,0.00,0.00,0.00,71.16,Satisfactory
Gurugram,2016-07-16,22.12,29.71,3.22,6.98,4.95,10.62,0.33,1.91,50.50,0.00,0.00,0.00,61.42,Satisfactory
Gurugram,2016-07-17,23.35,114.67,3.68,6.88,4.97,10.62,0.44,1.93,36.08,0.00,0.00,0.00,85.25,Satisfactory
Gurugram,2016-07-18,69.02,29.71,4.08,6.92,4.97,10.62,0.51,2.31,32.99,0.00,0.00,0.00,110.29,Moderate
Gurugram,2016-07-19,46.96,22.99,1.49,9.04,5.00,12.38,0.41,1.94,37.96,0.00,0.00,0.00,88.07,Satisfactory
Gurugram,2016-07-20,63.43,29.71,2.19,5.56,4.95,12.38,0.42,1.47,29.62,0.00,0.00,0.00,103.14,Moderate
Gurugram,2016-07-21,157.95,29.71,2.16,5.53,4.94,12.38,0.18,2.19,33.50,0.00,0.00,0.00,193.29,Moderate
Gurugram,2016-07-22,115.78,29.71,1.92,5.81,4.93,12.38,0.41,1.99,27.61,0.00,0.00,0.00,154.69,Moderate
Gurugram,2016-07-23,44.71,29.71,2.79,7.30,4.93,10.62,0.40,1.76,35.02,0.00,0.00,0.00,86.10,Satisfactory
Gurugram,2016-07-24,45.11,29.71,2.64,7.72,4.95,10.62,0.22,2.08,34.26,0.00,0.00,0.00,86.59,Satisfactory
Gurugram,2016-07-25,57.00,22.93,1.71,10.12,4.95,10.62,0.24,1.65,21.97,0.00,0.00,0.00,100.24,Hazardous
Gurugram,2016-07-26,54.63,29.71,2.64,7.38,4.97,12.38,0.42,2.02,17.82,0.00,0.00,0.00,98.61,Satisfactory
Gurugram,2016-07-27,33.34,106.28,2.67,6.07,4.93,12.38,0.33,1.74,43.61,0.00,0.00,0.00,90.34,Satisfactory
Gurugram,2016-07-28,29.36,106.28,3.99,6.93,4.94,10.62,0.37,2.01,52.42,0.00,0.00,0.00,86.25,Satisfactory
Gurugram,2016-07-29,35.80,106.28,3.99,7.18,5.00,10.62,0.49,1.90,50.90,0.00,0.00,0.00,93.30,Satisfactory
Gurugram,2016-07-30,19.85,106.28,3.99,7.11,4.98,10.62,0.31,1.82,55.68,0.00,0.00,0.00,76.26,Satisfactory
Gurugram,2016-07-31,30.53,106.28,3.99,6.99,4.95,10.62,0.41,2.10,52.42,0.00,0.00,0.00,87.71,Satisfactory
Gurugram,2016-08-01,21.79,106.28,3.44,7.04,4.97,10.62,0.46,2.25,48.82,0.00,0.00,0.00,80.43,Satisfactory
Gurugram,2016-08-02,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-08-03,30.94,106.28,2.99,5.01,7.00,4.22,0.37,1.86,27.21,0.00,0.00,0.00,90.93,Satisfactory
Gurugram,2016-08-04,29.94,106.28,3.01,4.93,6.99,4.22,0.31,1.94,44.54,0.00,0.00,0.00,87.02,Satisfactory
Gurugram,2016-08-05,29.33,106.28,3.23,4.35,6.91,4.22,0.41,1.76,40.95,0.00,0.00,0.00,86.66,Satisfactory
Gurugram,2016-08-06,32.19,43.46,3.78,7.95,6.92,10.62,0.22,1.92,26.88,0.00,0.00,0.00,78.31,Satisfactory
Gurugram,2016-08-07,29.06,52.68,11.54,22.91,6.97,9.28,0.00,6.52,17.22,2.58,1.48,0.56,94.06,Satisfactory
Gurugram,2016-08-08,29.06,52.68,11.54,22.91,6.97,9.28,0.00,6.52,17.22,2.58,1.48,0.56,94.06,Satisfactory
Gurugram,2016-08-09,29.06,52.68,11.54,22.91,6.94,9.28,0.00,6.52,17.22,2.58,1.48,0.56,94.06,Satisfactory
Gurugram,2016-08-10,29.06,52.68,11.54,22.91,6.95,9.28,0.00,6.52,17.22,2.58,1.48,0.56,94.06,Satisfactory
Gurugram,2016-08-11,17.83,42.13,7.87,12.76,7.00,16.03,0.18,2.42,23.17,0.00,0.00,0.00,67.65,Satisfactory
Gurugram,2016-08-12,163.37,106.28,3.34,4.38,6.97,10.62,0.32,1.91,40.95,0.00,0.00,0.00,214.68,Poor
Gurugram,2016-08-13,27.09,106.28,5.56,8.60,6.93,6.61,0.35,2.00,44.54,0.00,0.00,0.00,86.77,Satisfactory
Gurugram,2016-08-14,31.03,106.28,3.79,8.99,6.92,10.62,0.36,1.93,27.21,0.00,0.00,0.00,93.51,Satisfactory
Gurugram,2016-08-15,32.44,106.28,3.85,7.27,6.97,10.62,0.38,1.66,10.08,0.00,0.00,0.00,95.82,Satisfactory
Gurugram,2016-08-16,41.23,106.28,3.63,7.37,6.92,10.62,0.43,1.75,40.95,0.00,0.00,0.00,99.92,Satisfactory
Gurugram,2016-08-17,42.85,106.28,4.28,8.21,6.95,10.62,0.39,1.71,40.95,0.00,0.00,0.00,101.82,Moderate
Gurugram,2016-08-18,41.88,106.28,4.28,6.24,6.95,10.62,0.41,1.99,44.54,0.00,0.00,0.00,99.04,Satisfactory
Gurugram,2016-08-19,45.32,106.28,5.84,6.34,6.95,6.72,0.35,1.87,35.59,0.00,0.00,0.00,103.53,Moderate
Gurugram,2016-08-20,35.09,106.28,5.93,5.34,6.93,6.70,0.34,1.42,40.95,0.00,0.00,0.00,91.40,Satisfactory
Gurugram,2016-08-21,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-08-22,23.62,205.49,8.02,4.36,84.44,9.18,0.37,2.10,19.35,0.90,0.00,0.00,106.77,Moderate
Gurugram,2016-08-23,31.71,76.64,4.23,2.85,61.74,28.38,0.38,1.92,32.69,0.03,0.00,0.00,79.40,Satisfactory
Gurugram,2016-08-24,30.65,106.28,2.24,3.48,3.32,4.86,0.36,1.87,27.21,0.00,0.00,0.00,89.37,Satisfactory
Gurugram,2016-08-25,27.88,106.28,1.82,3.01,2.84,4.21,0.35,1.59,40.95,0.00,0.00,0.00,83.96,Satisfactory
Gurugram,2016-08-26,48.30,106.28,1.69,2.78,2.64,4.54,0.32,1.89,28.54,0.00,0.00,0.00,105.56,Moderate
Gurugram,2016-08-27,31.66,106.28,1.65,2.48,1.94,6.90,0.43,2.10,8.77,0.00,0.00,0.00,92.81,Satisfactory
Gurugram,2016-08-28,41.05,204.83,8.44,9.63,1.71,6.91,0.37,1.77,32.91,0.00,0.00,0.00,125.22,Moderate
Gurugram,2016-08-29,153.08,133.24,6.89,9.79,5.81,6.95,0.39,1.89,18.07,3.29,10.80,6.72,224.49,Poor
Gurugram,2016-08-30,18.73,148.50,8.98,9.25,6.08,6.86,0.36,2.17,33.38,1.10,0.80,3.96,89.58,Satisfactory
Gurugram,2016-08-31,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-09-01,14.52,354.61,8.57,7.44,68.19,8.94,0.14,0.96,24.78,0.90,0.00,0.00,132.46,Moderate
Gurugram,2016-09-02,26.00,81.45,5.07,9.53,65.46,9.81,0.53,1.45,29.54,0.00,0.00,0.00,83.50,Satisfactory
Gurugram,2016-09-03,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-09-04,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-09-05,33.04,104.91,4.75,24.63,43.14,21.24,0.90,2.96,7.24,0.00,0.00,0.00,114.12,Moderate
Gurugram,2016-09-06,31.34,41.23,7.10,14.29,11.61,13.60,0.62,1.90,9.10,0.55,0.00,0.75,85.32,Satisfactory
Gurugram,2016-09-07,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-09-08,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-09-09,37.12,80.41,7.61,19.64,84.44,16.17,0.29,4.56,10.04,0.90,0.00,0.00,106.57,Moderate
Gurugram,2016-09-10,33.19,51.73,4.94,13.90,10.79,21.24,0.50,3.09,11.20,0.00,0.14,0.70,89.81,Satisfactory
Gurugram,2016-09-11,32.64,33.55,2.44,12.62,7.77,8.20,0.52,2.15,11.72,1.09,5.29,0.00,88.53,Satisfactory
Gurugram,2016-09-12,35.40,31.91,2.95,10.33,6.91,13.60,0.52,2.02,9.97,0.00,0.00,0.00,84.62,Satisfactory
Gurugram,2016-09-13,48.92,31.91,2.95,10.33,6.91,13.60,0.53,1.97,11.75,0.00,0.56,0.00,97.78,Satisfactory
Gurugram,2016-09-14,32.01,41.23,7.10,14.29,22.78,13.60,0.72,1.74,8.44,0.00,0.00,0.00,86.92,Satisfactory
Gurugram,2016-09-15,73.17,37.91,6.67,14.09,11.36,12.68,0.55,2.49,21.62,3.22,0.60,5.08,121.31,Moderate
Gurugram,2016-09-16,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-09-17,75.47,38.29,6.98,15.47,12.12,16.23,0.49,2.33,59.75,0.90,0.60,0.00,120.26,Moderate
Gurugram,2016-09-18,63.22,38.29,6.98,15.47,12.12,11.88,0.50,2.33,39.30,1.00,1.34,3.67,112.05,Moderate
Gurugram,2016-09-19,62.28,37.91,6.67,14.09,11.36,18.16,0.53,2.43,45.49,0.00,0.60,0.00,109.17,Moderate
Gurugram,2016-09-20,146.21,37.91,6.67,14.09,11.36,18.16,0.53,2.42,43.39,0.00,0.60,0.00,190.27,Moderate
Gurugram,2016-09-21,90.13,38.29,6.98,15.47,12.12,16.23,0.50,2.30,30.94,0.33,0.60,0.56,139.12,Moderate
Gurugram,2016-09-22,43.91,38.29,6.98,15.47,12.12,11.65,0.49,2.28,32.70,1.09,0.60,6.06,93.32,Satisfactory
Gurugram,2016-09-23,37.96,37.91,3.61,13.87,15.43,11.82,0.50,2.49,30.81,2.42,3.16,1.38,89.70,Satisfactory
Gurugram,2016-09-24,52.02,37.91,6.67,14.09,11.36,18.16,0.53,2.49,32.71,0.00,0.60,0.49,101.27,Moderate
Gurugram,2016-09-25,59.96,37.91,6.67,14.09,11.36,11.65,0.53,2.46,32.61,1.09,0.60,6.06,107.96,Moderate
Gurugram,2016-09-26,65.44,31.01,2.55,13.63,8.33,9.90,0.40,2.08,27.59,0.92,0.70,3.95,112.76,Moderate
Gurugram,2016-09-27,50.94,42.64,7.03,15.84,12.34,16.23,0.50,2.19,19.78,0.00,0.60,0.00,104.66,Moderate
Gurugram,2016-09-28,74.64,43.28,5.06,13.47,10.11,18.16,0.52,2.77,27.56,0.00,0.60,0.00,125.33,Moderate
Gurugram,2016-09-29,77.42,43.28,5.06,13.47,10.11,21.24,0.51,2.85,19.76,0.00,0.73,5.02,128.03,Moderate
Gurugram,2016-09-30,61.99,38.29,6.98,15.47,12.12,11.65,0.54,2.27,32.51,1.09,1.44,6.06,111.62,Moderate
Gurugram,2016-10-01,66.54,37.91,6.67,14.09,11.36,18.16,0.49,2.54,24.82,0.90,0.60,0.00,115.92,Moderate
Gurugram,2016-10-02,46.70,26.82,2.79,9.90,6.85,18.16,0.52,2.64,27.68,0.00,0.60,0.00,91.83,Satisfactory
Gurugram,2016-10-03,79.11,37.91,6.67,14.09,11.36,18.16,0.51,2.47,26.79,0.00,0.60,0.00,128.26,Moderate
Gurugram,2016-10-04,112.56,26.82,2.79,9.90,6.85,18.16,0.50,2.63,26.83,0.00,0.60,0.00,155.25,Moderate
Gurugram,2016-10-05,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-10-06,130.81,26.54,7.38,20.31,15.01,18.16,0.55,2.63,24.32,0.00,0.97,0.00,181.60,Moderate
Gurugram,2016-10-07,95.82,26.82,2.79,9.90,6.85,18.16,0.51,2.66,21.04,0.00,0.60,0.00,140.13,Moderate
Gurugram,2016-10-08,96.77,26.82,2.79,9.90,6.85,18.16,0.52,2.63,23.95,0.00,0.60,0.00,140.59,Moderate
Gurugram,2016-10-09,88.97,43.28,5.06,13.47,10.11,18.16,0.50,2.79,42.57,0.00,0.60,0.00,136.72,Moderate
Gurugram,2016-10-10,68.82,38.29,6.98,15.47,12.12,15.30,0.53,2.31,41.83,2.42,0.95,0.00,116.30,Moderate
Gurugram,2016-10-11,94.24,37.91,6.67,14.09,11.36,18.16,0.50,2.43,48.24,0.00,0.60,0.00,139.38,Moderate
Gurugram,2016-10-12,240.11,76.23,4.18,20.60,15.07,21.24,0.51,3.32,48.28,0.00,0.51,0.00,295.72,Poor
Gurugram,2016-10-13,76.42,164.73,7.73,8.18,99.24,9.22,0.46,7.88,28.98,5.45,17.19,1.22,167.71,Moderate
Gurugram,2016-10-14,37.99,26.82,2.79,9.90,64.19,18.16,0.45,2.64,19.33,0.48,0.60,0.60,84.68,Satisfactory
Gurugram,2016-10-15,49.08,36.95,2.93,9.00,6.25,13.60,0.53,1.89,39.97,0.00,0.00,0.00,93.03,Satisfactory
Gurugram,2016-10-16,57.29,51.73,4.94,13.90,10.79,21.24,0.49,2.97,32.14,0.29,2.44,0.57,111.23,Moderate
Gurugram,2016-10-17,67.06,112.73,12.68,31.34,21.55,19.92,0.49,4.76,23.57,0.42,3.72,0.81,152.77,Moderate
Gurugram,2016-10-18,63.34,109.62,5.46,9.57,75.83,14.29,0.56,6.52,26.84,0.00,0.00,0.00,132.06,Moderate
Gurugram,2016-10-19,62.63,63.79,161.85,127.56,183.37,9.36,0.59,4.16,20.79,0.00,0.00,0.00,184.08,Moderate
Gurugram,2016-10-20,71.62,63.79,287.14,220.26,287.89,9.36,0.56,4.81,21.37,0.00,0.00,0.00,243.65,Poor
Gurugram,2016-10-21,59.17,63.79,217.85,151.06,262.32,9.36,0.67,5.13,20.19,0.00,0.00,0.00,189.74,Moderate
Gurugram,2016-10-22,50.29,121.78,8.62,7.70,12.70,9.36,0.52,5.44,19.95,0.00,0.00,0.00,119.54,Moderate
Gurugram,2016-10-23,56.33,29.01,4.27,13.49,5.98,12.17,0.50,2.83,39.74,0.00,0.00,0.00,102.85,Moderate
Gurugram,2016-10-24,56.43,61.78,0.73,0.65,1.44,7.40,0.42,3.09,17.40,0.00,0.00,0.00,104.47,Moderate
Gurugram,2016-10-25,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-10-26,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-10-27,67.45,118.13,17.57,28.56,32.31,23.48,2.25,14.53,34.49,3.28,8.70,3.07,169.58,Moderate
Gurugram,2016-10-28,433.28,32.47,7.56,10.29,17.73,6.29,0.87,4.56,11.88,0.86,8.63,0.19,478.01,Severe
Gurugram,2016-10-29,194.04,148.16,8.83,10.17,18.61,6.87,0.47,2.59,33.06,3.07,30.71,1.15,283.22,Poor
Gurugram,2016-10-30,182.17,76.07,7.86,10.15,17.84,9.36,0.76,4.99,32.02,3.41,34.07,1.15,261.32,Poor
Gurugram,2016-10-31,290.86,113.51,7.84,10.11,17.80,6.55,1.41,8.86,33.45,2.92,29.24,0.28,378.83,Very Poor
Gurugram,2016-11-01,302.15,173.81,8.04,10.21,17.91,9.45,1.06,7.07,35.39,3.80,37.97,1.29,405.91,Severe
Gurugram,2016-11-02,561.42,71.88,7.92,10.11,17.85,17.13,0.88,5.95,13.97,2.53,25.30,3.76,621.91,Hazardous
Gurugram,2016-11-03,522.10,111.99,7.75,10.15,17.76,6.62,1.82,8.89,20.25,2.41,24.04,0.97,601.03,Hazardous
Gurugram,2016-11-04,159.02,116.13,7.93,10.10,17.91,6.54,0.92,9.08,16.58,2.91,27.69,14.12,249.38,Poor
Gurugram,2016-11-05,446.49,80.60,7.90,10.07,13.82,8.93,0.47,6.43,16.47,3.05,30.28,5.62,515.93,Hazardous
Gurugram,2016-11-06,616.19,62.16,7.94,10.09,13.82,14.11,0.19,8.11,13.42,3.74,35.61,0.94,680.21,Hazardous
Gurugram,2016-11-07,405.74,80.60,7.91,10.10,13.82,9.10,0.47,6.00,16.66,3.18,31.75,1.29,478.11,Severe
Gurugram,2016-11-08,150.09,107.09,8.44,10.10,13.82,6.25,1.88,3.64,30.91,4.22,39.98,0.96,245.58,Poor
Gurugram,2016-11-09,291.49,27.83,7.64,10.24,13.82,6.22,0.15,13.25,6.40,3.40,34.02,5.59,365.68,Very Poor
Gurugram,2016-11-10,174.01,47.07,7.70,10.18,13.82,6.42,0.00,15.59,21.10,3.22,32.21,5.94,255.44,Poor
Gurugram,2016-11-11,269.34,109.34,7.90,10.13,13.82,6.11,1.88,4.03,24.94,2.53,24.95,4.12,350.97,Very Poor
Gurugram,2016-11-12,106.74,149.56,7.96,10.14,13.02,6.26,1.88,2.88,32.51,2.56,25.63,0.71,202.60,Poor
Gurugram,2016-11-13,72.49,91.17,7.78,10.14,13.82,8.93,0.47,5.52,25.36,3.45,34.47,1.22,160.02,Moderate
Gurugram,2016-11-14,95.73,220.33,7.83,10.22,13.82,8.93,1.88,6.89,24.10,2.92,27.22,1.14,215.45,Poor
Gurugram,2016-11-15,126.71,100.33,7.83,10.17,13.82,9.12,0.47,6.10,20.71,3.47,34.75,1.21,215.97,Poor
Gurugram,2016-11-16,189.70,170.92,7.85,10.21,12.84,9.40,0.63,5.80,27.38,2.18,21.79,0.28,283.27,Poor
Gurugram,2016-11-17,112.77,222.70,7.78,10.19,13.02,6.44,0.00,2.48,38.36,2.42,24.19,0.71,215.21,Poor
Gurugram,2016-11-18,88.80,162.70,7.92,10.21,7.31,8.93,2.03,4.97,34.22,2.18,21.80,0.38,188.20,Moderate
Gurugram,2016-11-19,131.18,170.92,7.82,10.20,13.82,6.39,0.16,10.35,26.98,2.58,25.79,0.66,233.48,Poor
Gurugram,2016-11-20,114.71,107.09,7.76,10.14,13.82,8.93,0.47,5.57,30.80,2.51,25.11,0.66,196.90,Moderate
Gurugram,2016-11-21,145.24,220.33,7.94,10.13,13.82,8.93,1.88,6.87,24.41,2.59,25.52,1.35,261.75,Poor
Gurugram,2016-11-22,147.76,100.33,7.92,10.13,13.82,6.10,1.88,6.81,20.13,3.55,35.56,1.29,244.12,Poor
Gurugram,2016-11-23,143.25,140.94,8.01,10.14,13.82,6.39,0.16,6.71,27.57,3.27,32.75,1.35,238.54,Poor
Gurugram,2016-11-24,211.47,170.92,7.83,10.17,12.84,17.90,1.88,7.01,25.87,2.45,24.31,4.12,311.29,Very Poor
Gurugram,2016-11-25,144.36,106.28,7.80,10.21,11.73,6.25,0.00,1.74,44.26,2.79,27.69,0.96,218.83,Poor
Gurugram,2016-11-26,80.27,155.05,7.87,10.24,13.82,6.97,1.88,4.49,48.49,2.70,26.95,1.22,178.69,Moderate
Gurugram,2016-11-27,80.99,81.59,7.90,10.20,13.02,6.12,1.88,3.42,44.77,1.62,16.14,2.18,153.32,Moderate
Gurugram,2016-11-28,77.90,221.19,7.89,10.18,13.82,6.44,2.07,7.13,36.38,2.37,23.55,2.18,195.16,Moderate
